geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Category_LSom,Bias_Category_PHatch
ENSCCRG00000017100,ENSCCRG00000052275,,,10,11,CAJNDQ010000018.1,CAJNDQ010000024.1,723.746560674747,-1.42758499763403,3.68579973296105e-08,-1.5080496209051,5.56348773730855e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000022994,ENSCCRG00000063030,zgc:110329,zgc:110329,8,8,CAJNDQ010000008.1,CAJNDQ010000016.1,370.215915560989,-1.42760662447985,6.1443072889792e-09,-0.766990411254256,0.0018420200593653,SubgB_dominant,SubgB_dominant
ENSCCRG00000013570,ENSCCRG00000071777,dnajc1,dnajc1,13,12,CAJNDQ010000022.1,CAJNDQ010000030.1,1521.19059761962,-1.43135712410836,2.14935517318005e-21,-0.769890112645861,1.13589839384418e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000056949,ENSCCRG00000041643,nup98,nup98,35,35,CAJNDQ010000039.1,CAJNDQ010000046.1,5858.82943445014,-1.43265537854488,1.5157572119844e-30,-1.03438342406188,3.43543564215896e-16,SubgB_dominant,SubgB_dominant
ENSCCRG00000070116,ENSCCRG00000076502,unc45a,unc45a,20,19,CAJNDQ010000034.1,CAJNDQ010000038.1,653.680775492158,-1.43303518673163,3.37094686834916e-17,-1.50307264454323,7.02498327021778e-20,SubgB_dominant,SubgB_dominant
ENSCCRG00000002518,ENSCCRG00000002639,,,14,15,CAJNDQ010000007.1,CAJNDQ010000001.1,1123.80753948879,-1.43722646745982,2.39730902199632e-06,-1.51390836549572,8.32301968288634e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000040826,ENSCCRG00000080565,,,7,10,CAJNDQ010000042.1,CAJNDQ010000047.1,240.528544772012,-1.43808997476599,1.7069001066231e-07,-1.48229665881343,6.89345787475568e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000044626,ENSCCRG00000022069,cntn2,cntn2,24,23,CAJNDQ010000043.1,CAJNDQ010000014.1,268.088520869975,-1.4386942557096,0.0001063620523501,-1.51959170461332,3.89262338368082e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000062970,ENSCCRG00000029288,,,24,25,CAJNDQ010000023.1,CAJNDQ010000028.1,2674.03982895508,-1.4394633046636,7.2717869673154e-30,-1.39125591773419,3.61826503162885e-28,SubgB_dominant,SubgB_dominant
ENSCCRG00000032868,ENSCCRG00000021970,slc25a40,slc25a40,12,12,CAJNDQ010000003.1,CAJNDQ010000048.1,217.692501024192,-1.44008139025228,0.0002426044406589,-0.580007872657919,0.201985362656575,SubgB_dominant,Balanced
ENSCCRG00000029787,ENSCCRG00000035610,pigh,pigh,5,8,CAJNDQ010000029.1,CAJNDQ010000035.1,1083.66350273202,-1.44258940866748,4.50307773735172e-09,-2.10783401505334,1.1762470977902201e-17,SubgB_dominant,SubgB_dominant
ENSCCRG00000072501,ENSCCRG00000044382,jpt1b,,5,5,CAJNDQ010000004.1,CAJNDQ010000002.1,1382.44647969205,-1.44454520607198,6.7068243496341995e-31,-1.27425640508276,2.70518061240131e-25,SubgB_dominant,SubgB_dominant
ENSCCRG00000004949,ENSCCRG00000022349,hip1,hip1,31,40,CAJNDQ010000040.1,CAJNDQ010000027.1,1884.49320248845,-1.44491697868486,9.07836682674617e-49,-1.20143835571291,1.6399132360777198e-33,SubgB_dominant,SubgB_dominant
ENSCCRG00000012801,ENSCCRG00000064535,,,7,10,CAJNDQ010000021.1,CAJNDQ010000036.1,817.748767499656,-1.44819061451927,0.0001867075076873,-1.05308686036935,0.0097862742939077,SubgB_dominant,SubgB_dominant
ENSCCRG00000067446,ENSCCRG00000056297,ppig,ppig,14,13,CAJNDQ010000017.1,CAJNDQ010000011.1,3584.68524293249,-1.44983814818612,1.64550595425952e-37,-1.48987746816306,8.17463818248119e-39,SubgB_dominant,SubgB_dominant
ENSCCRG00000080274,ENSCCRG00000003588,si:ch211-216l23.2,si:ch211-216l23.2,10,10,CAJNDQ010000010.1,CAJNDQ010000020.1,501.335696413078,-1.45054893865713,2.14380946869214e-08,-1.14578257701526,1.4296119790692e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000013423,ENSCCRG00000065512,cbwd,cbwd,18,17,CAJNDQ010000018.1,CAJNDQ010000024.1,250.513944506848,-1.4521991607858,3.77194814118324e-08,-1.59294350329783,1.66768938323266e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000002558,ENSCCRG00000077142,mxra8a,mxra8a,11,11,CAJNDQ010000043.1,CAJNDQ010000014.1,165.921663684598,-1.45258915159301,0.0167199711681866,-1.76950836488767,0.0035913933015853,SubgB_dominant,SubgB_dominant
ENSCCRG00000072300,ENSCCRG00000001338,,,10,11,CAJNDQ010000021.1,CAJNDQ010000036.1,238.400988716246,-1.45419848173427,5.10409154258786e-08,0.325035266040359,0.325658264091771,SubgB_dominant,Balanced
ENSCCRG00000052674,ENSCCRG00000052673,wipi1,wipi1,14,13,CAJNDQ010000004.1,CAJNDQ010000002.1,282.493421402314,-1.45479721655838,2.56791746513582e-07,-1.70780785500581,1.3357520666820402e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000072883,ENSCCRG00000072099,ripor2,ripor2,23,23,CAJNDQ010000032.1,CAJNDQ010000013.1,1412.35340704983,-1.45815598485232,8.97065903998517e-08,-0.26639598950986,0.444242510082581,SubgB_dominant,Balanced
ENSCCRG00000026852,ENSCCRG00000066966,slc38a7,slc38a7,12,13,CAJNDQ010000007.1,CAJNDQ010000001.1,1159.22551291842,-1.45832809068855,1.35796646597274e-24,-0.110003863992918,0.546416688224276,SubgB_dominant,Balanced
ENSCCRG00000013063,ENSCCRG00000013793,fam50a,fam50a,13,14,CAJNDQ010000012.1,CAJNDQ010000050.1,419.145737019722,-1.46095843968698,1.7017578611563499e-12,-1.41394328436679,1.55782861522152e-11,SubgB_dominant,SubgB_dominant
ENSCCRG00000065393,ENSCCRG00000078388,atg4c,atg4c,12,13,CAJNDQ010000017.1,CAJNDQ010000011.1,596.100386515659,-1.46161706631253,1.56322094074319e-14,-1.03989846440981,1.9719616917008e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000070668,ENSCCRG00000071647,emp2,emp2,6,6,CAJNDQ010000004.1,CAJNDQ010000002.1,279.305893621545,-1.46524055738009,1.5500139888979702e-14,-1.65808223858837,7.49833878062247e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000004003,ENSCCRG00000053764,uqcc1,uqcc1,9,9,CAJNDQ010000017.1,CAJNDQ010000011.1,592.267734352953,-1.46722336936423,6.72718027430619e-12,-1.609027874382,2.42636224631082e-15,SubgB_dominant,SubgB_dominant
ENSCCRG00000022225,ENSCCRG00000018832,,,13,30,CAJNDQ010000034.1,CAJNDQ010000038.1,941.340942448097,-1.46961459187749,6.52782003692846e-12,-1.09045133853829,9.23745676002941e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000053130,ENSCCRG00000013996,dnajc15,dnajc15,7,8,CAJNDQ010000042.1,CAJNDQ010000047.1,243.98267815627,-1.47048183539664,1.55083687002472e-14,-1.25669025698654,1.4919990064726698e-11,SubgB_dominant,SubgB_dominant
ENSCCRG00000021197,ENSCCRG00000003365,ppp1r13ba,ppp1r13ba,19,25,CAJNDQ010000005.1,CAJNDQ010000031.1,304.239666318211,-1.47048968712814,4.249543463949231e-09,-1.04102688625285,5.02162739322612e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000061837,ENSCCRG00000053528,zfand5a,zfand5a,6,6,CAJNDQ010000008.1,CAJNDQ010000016.1,869.857487481632,-1.47066935392792,1.11897094291662e-10,-0.911611690665611,0.000144342683584,SubgB_dominant,SubgB_dominant
ENSCCRG00000024993,ENSCCRG00000046782,BLTP3A,BLTP3A,21,23,CAJNDQ010000012.1,CAJNDQ010000050.1,443.432424338473,-1.47155827436509,1.15895376806177e-07,-1.1819673972058,2.73038782825235e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000074171,ENSCCRG00000049053,stm,stm,24,23,CAJNDQ010000032.1,CAJNDQ010000013.1,2400.35070747732,-1.47209888601801,0.0056466346401039,1.30815117308306,0.0175879373645773,SubgB_dominant,SubgA_dominant
ENSCCRG00000065295,ENSCCRG00000016263,rab4b,rab4b,8,8,CAJNDQ010000040.1,CAJNDQ010000027.1,226.483116095381,-1.47337599743617,1.86221172585331e-07,-0.702750773849988,0.0149511691555432,SubgB_dominant,SubgB_dominant
ENSCCRG00000013520,ENSCCRG00000077776,zmym4.2,zmym4.2,29,29,CAJNDQ010000032.1,CAJNDQ010000013.1,883.53240453401,-1.47497006406395,1.09529234063941e-13,-1.56509202584969,4.65110034901476e-15,SubgB_dominant,SubgB_dominant
ENSCCRG00000017607,ENSCCRG00000035075,dennd6aa,dennd6aa,20,19,CAJNDQ010000043.1,CAJNDQ010000014.1,265.240635065634,-1.47514170274464,7.025306512021701e-10,-1.36515071891394,5.09677706535006e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000017127,ENSCCRG00000071600,far1,far1,15,19,CAJNDQ010000034.1,CAJNDQ010000038.1,291.086777021889,-1.47763872568084,2.3964814488412403e-09,-1.31846745573729,1.15333557984707e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000007993,ENSCCRG00000008370,,,145,145,CAJNDQ010000005.1,CAJNDQ010000031.1,217.214825104231,-1.47940935404332,0.0076510615357828,-0.670987802423089,0.296809897168423,SubgB_dominant,Balanced
ENSCCRG00000034711,ENSCCRG00000047448,dcaf6,dcaf6,21,22,CAJNDQ010000042.1,CAJNDQ010000047.1,334.541020413163,-1.47943862884921,1.39247492311489e-12,-1.56884074612242,2.12319475390461e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000059780,ENSCCRG00000011153,arntl2,arntl2,18,19,CAJNDQ010000010.1,CAJNDQ010000020.1,773.40122589105,-1.47979830492645,4.3129201526807006e-16,-1.03099250811147,2.24348076855475e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000013242,ENSCCRG00000038839,fbxo25,fbxo25,11,11,CAJNDQ010000012.1,CAJNDQ010000050.1,345.057739014862,-1.48039430952893,5.44347073020353e-05,-0.51392202054283,0.244014565456492,SubgB_dominant,Balanced
ENSCCRG00000038461,ENSCCRG00000054172,ppp1r1b,ppp1r1b,7,6,CAJNDQ010000032.1,CAJNDQ010000013.1,617.051606250125,-1.48112726684669,4.33594187849161e-05,-0.268783529243067,0.578198721710221,SubgB_dominant,Balanced
ENSCCRG00000008834,ENSCCRG00000044412,tspan3a,tspan3a,7,7,CAJNDQ010000010.1,CAJNDQ010000020.1,498.548934152223,-1.48223296722969,5.9729782264918994e-12,-1.81253189766207,3.38260015953688e-17,SubgB_dominant,SubgB_dominant
ENSCCRG00000076024,ENSCCRG00000082452,mzt2b,mzt2b,7,5,CAJNDQ010000039.1,CAJNDQ010000046.1,499.444970204321,-1.48254676191495,1.3804573609357202e-20,-0.74669680893594,4.46772849451601e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000079182,ENSCCRG00000040711,atp9b,atp9b,29,30,CAJNDQ010000032.1,CAJNDQ010000013.1,358.086884589816,-1.48280908248411,1.45353118721498e-08,-2.11637295427772,1.70990054717833e-17,SubgB_dominant,SubgB_dominant
ENSCCRG00000081621,ENSCCRG00000054562,susd6,susd6,7,8,CAJNDQ010000029.1,CAJNDQ010000035.1,686.257185800053,-1.48722431959103,2.69740261492703e-07,-1.23739084511137,2.63761198817194e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000018537,ENSCCRG00000065542,ctsz,ctsz,7,8,CAJNDQ010000017.1,CAJNDQ010000011.1,2919.72859490201,-1.48744854597259,3.21351349139389e-12,-0.46280251630774,0.0480475023911632,SubgB_dominant,Balanced
ENSCCRG00000076918,ENSCCRG00000081187,,,13,12,CAJNDQ010000032.1,CAJNDQ010000013.1,476.864031122239,-1.48976189147088,0.006076988610673,-1.13682616525918,0.0481940919350969,SubgB_dominant,SubgB_dominant
ENSCCRG00000064011,ENSCCRG00000077115,gtf2a1,gtf2a1,10,11,CAJNDQ010000029.1,CAJNDQ010000035.1,8004.26729000709,-1.4921768049095,8.11116816064118e-39,-1.34525402027699,3.76453132431689e-33,SubgB_dominant,SubgB_dominant
ENSCCRG00000024222,ENSCCRG00000073512,naalad2,naalad2,20,19,CAJNDQ010000040.1,CAJNDQ010000027.1,377.904253608689,-1.49311986906407,2.94063326540749e-10,1.16692219372189,1.08111859350999e-06,SubgB_dominant,SubgA_dominant
ENSCCRG00000005157,ENSCCRG00000054248,nsun2,nsun2,20,22,CAJNDQ010000032.1,CAJNDQ010000013.1,4698.9605640019,-1.49452261381216,8.812159099198e-53,-1.56754364643956,5.78974111290084e-54,SubgB_dominant,SubgB_dominant
ENSCCRG00000061212,ENSCCRG00000016428,,,11,10,CAJNDQ010000032.1,CAJNDQ010000013.1,184.563259018461,-1.4947477303884,4.25712906432011e-07,-0.997185236924735,0.0011939325321441,SubgB_dominant,SubgB_dominant
ENSCCRG00000014684,ENSCCRG00000048693,,,16,17,CAJNDQ010000003.1,CAJNDQ010000048.1,189.387958191291,-1.49765085755533,2.5392181507988298e-11,-1.7409345365283,9.048565167876181e-15,SubgB_dominant,SubgB_dominant
ENSCCRG00000004465,ENSCCRG00000055561,,,42,41,CAJNDQ010000012.1,CAJNDQ010000050.1,2739.66272282031,-1.50043976339715,1.13205711277932e-26,-1.43373523027191,1.09168238208211e-24,SubgB_dominant,SubgB_dominant
ENSCCRG00000064435,ENSCCRG00000005836,HIVEP1,HIVEP1,9,10,CAJNDQ010000032.1,CAJNDQ010000013.1,239.125700171442,-1.50126275451274,3.87825916889868e-07,-1.07750548474391,0.0004743015981846,SubgB_dominant,SubgB_dominant
ENSCCRG00000073385,ENSCCRG00000053432,PXDN,PXDN,24,24,CAJNDQ010000005.1,CAJNDQ010000031.1,376.703859485642,-1.50465437427564,0.0066253112545223,-1.66799765812999,0.0027755904496734,SubgB_dominant,SubgB_dominant
ENSCCRG00000027319,ENSCCRG00000077731,get3,get3,7,8,CAJNDQ010000023.1,CAJNDQ010000028.1,1357.66533322782,-1.51193613912164,2.16336181267747e-30,-0.917406654408191,2.87662280144512e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000052760,ENSCCRG00000075692,,,15,17,CAJNDQ010000032.1,CAJNDQ010000013.1,1125.08871062072,-1.5131031641639,1.23921295506438e-14,-1.54602300993727,3.97673477625291e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000016267,ENSCCRG00000082113,hs2st1a,hs2st1a,8,8,CAJNDQ010000022.1,CAJNDQ010000030.1,1267.97922161118,-1.51781666731632,5.05231892576658e-16,-1.6918518497306,2.4061699678492897e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000060209,ENSCCRG00000055146,,,4,3,CAJNDQ010000022.1,CAJNDQ010000030.1,494.775160719492,-1.51852590792689,8.74547064737434e-06,-0.94858828636529,0.0091682752800841,SubgB_dominant,SubgB_dominant
ENSCCRG00000060744,ENSCCRG00000067410,tob1a,tob1a,5,3,CAJNDQ010000004.1,CAJNDQ010000002.1,2117.25318551502,-1.52019101224288,6.829968708214881e-20,-0.211969944700186,0.313540784260071,SubgB_dominant,Balanced
ENSCCRG00000012516,ENSCCRG00000032124,lrpap1,lrpap1,10,9,CAJNDQ010000023.1,CAJNDQ010000028.1,437.946742371831,-1.52206069001239,8.8982662108721e-11,-1.08143529813626,6.33078454142174e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000007157,ENSCCRG00000052089,slc25a44a,slc25a44a,5,5,CAJNDQ010000034.1,CAJNDQ010000038.1,413.223022559513,-1.52519199163804,0.000981904530671,-0.989752053898784,0.0427492814509874,SubgB_dominant,SubgB_dominant
ENSCCRG00000027716,ENSCCRG00000076450,clasrp,clasrp,22,21,CAJNDQ010000010.1,CAJNDQ010000020.1,557.25913557403,-1.5258046805982,3.17150547381809e-08,-1.4672127887491,1.26407960149997e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000081798,ENSCCRG00000017955,ndufv1,ndufv1,12,11,CAJNDQ010000032.1,CAJNDQ010000013.1,1134.96028035163,-1.52711295495842,2.36508161511721e-16,-0.253792198680026,0.264313858008335,SubgB_dominant,Balanced
ENSCCRG00000064644,ENSCCRG00000022495,znf207b,znf207b,14,12,CAJNDQ010000017.1,CAJNDQ010000011.1,390.616780448582,-1.52808069346414,3.85610477945425e-05,-1.29754307377019,0.000622358285353,SubgB_dominant,SubgB_dominant
ENSCCRG00000006475,ENSCCRG00000065527,map7d1a,map7d1a,19,19,CAJNDQ010000003.1,CAJNDQ010000048.1,1432.48595639206,-1.52824923645017,2.68942008608717e-13,-0.824401895883291,0.0002028258128224,SubgB_dominant,SubgB_dominant
ENSCCRG00000041925,ENSCCRG00000024884,bzw2,bzw2,13,12,CAJNDQ010000032.1,CAJNDQ010000013.1,213.426867070078,-1.52829111373621,8.06739282377899e-06,0.230183741025071,0.607061410174183,SubgB_dominant,Balanced
ENSCCRG00000035323,ENSCCRG00000035348,fam210ab,fam210ab,5,4,CAJNDQ010000003.1,CAJNDQ010000048.1,479.241622615756,-1.53015634492198,5.19112237533104e-10,-1.31650553161259,1.18812163704671e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000000664,ENSCCRG00000002774,hipk2,hipk2,16,18,CAJNDQ010000010.1,CAJNDQ010000020.1,518.228001258138,-1.53168152209512,2.05441124024421e-07,-0.272531110160714,0.479126646301705,SubgB_dominant,Balanced
ENSCCRG00000009204,ENSCCRG00000052239,plxdc2b,plxdc2b,14,14,CAJNDQ010000007.1,CAJNDQ010000001.1,243.945638114123,-1.53233171517889,0.0019675373131591,-1.26476918177781,0.0148950858191778,SubgB_dominant,SubgB_dominant
ENSCCRG00000050519,ENSCCRG00000048956,ctnnb1,ctnnb1,17,17,CAJNDQ010000003.1,CAJNDQ010000048.1,14942.803688357,-1.53263428422702,5.70942652097764e-71,-0.988829269493491,1.15655570345217e-29,SubgB_dominant,SubgB_dominant
ENSCCRG00000001894,ENSCCRG00000000204,,,9,8,CAJNDQ010000010.1,CAJNDQ010000020.1,205.937593573278,-1.53265357149895,6.02132983237019e-06,-1.35178535631236,9.33287891938777e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000028498,ENSCCRG00000066488,efnb1,efnb1,6,7,CAJNDQ010000008.1,CAJNDQ010000016.1,421.818754397177,-1.53287690376359,0.0002131433208816,-1.56685829957631,0.0001760883378964,SubgB_dominant,SubgB_dominant
ENSCCRG00000043564,ENSCCRG00000043259,fam83d,fam83d,5,5,CAJNDQ010000043.1,CAJNDQ010000014.1,222.953926452076,-1.53407245461698,2.77983322490706e-07,-1.5417096883485,2.6898188524641e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000044688,ENSCCRG00000032581,zw10,zw10,17,17,CAJNDQ010000039.1,CAJNDQ010000046.1,632.216840366902,-1.53432422693512,2.0173827334431e-05,-2.28005917913498,1.50755045446104e-10,SubgB_dominant,SubgB_dominant
ENSCCRG00000033616,ENSCCRG00000018622,glulb,glulb,8,8,CAJNDQ010000017.1,CAJNDQ010000011.1,10756.726277614,-1.53472855498683,8.27424944667652e-15,-1.01876370283662,5.7167877848997e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000027044,ENSCCRG00000039055,CENPF,CENPF,21,21,CAJNDQ010000005.1,CAJNDQ010000031.1,1565.80922579316,-1.53596809414489,2.46644267838114e-12,-1.63714827405096,9.32959374967592e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000008237,ENSCCRG00000010005,papola,papola,24,23,CAJNDQ010000029.1,CAJNDQ010000035.1,718.597724737401,-1.53789533981001,2.01566895511957e-15,-1.22952745987986,3.51338481947534e-10,SubgB_dominant,SubgB_dominant
ENSCCRG00000023016,ENSCCRG00000067904,,,24,23,CAJNDQ010000010.1,CAJNDQ010000020.1,753.187810479032,-1.53913971635438,2.51397400906797e-08,-1.53994561771903,3.33685595944488e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000060842,ENSCCRG00000056678,tpbgb,tpbgb,2,2,CAJNDQ010000003.1,CAJNDQ010000048.1,598.50231198238,-1.53965447647339,2.74539018635538e-08,-1.22893741339994,1.8719801246828e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000021229,ENSCCRG00000030830,atg4a,atg4a,12,14,CAJNDQ010000039.1,CAJNDQ010000046.1,374.076677674743,-1.54043118449603,2.547036363593e-18,-1.58159844646724,5.677463653135499e-19,SubgB_dominant,SubgB_dominant
ENSCCRG00000055114,ENSCCRG00000075107,gata5,gata5,7,7,CAJNDQ010000012.1,CAJNDQ010000050.1,535.139067642039,-1.54645370959694,4.62148179577551e-09,-0.960689267324874,0.0007143832289289,SubgB_dominant,SubgB_dominant
ENSCCRG00000004747,ENSCCRG00000060696,gnaq,gnaq,9,8,CAJNDQ010000008.1,CAJNDQ010000016.1,297.879232568574,-1.54960407534029,2.80733971847306e-09,-1.25262913218959,1.37492817925073e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000031358,ENSCCRG00000009808,ttyh2l,ttyh2l,15,15,CAJNDQ010000004.1,CAJNDQ010000002.1,298.607212757821,-1.54988934064116,6.26544558668478e-07,-2.94933484986078,1.85336014312475e-21,SubgB_dominant,SubgB_dominant
ENSCCRG00000027679,ENSCCRG00000068168,pdx1,pdx1,2,4,CAJNDQ010000015.1,CAJNDQ010000041.1,171.520129734675,-1.55438837793093,0.0191770409593793,-1.78362935863981,0.0080776095459949,SubgB_dominant,SubgB_dominant
ENSCCRG00000067435,ENSCCRG00000026624,skap1,skap1,14,13,CAJNDQ010000045.1,CAJNDQ010000026.1,375.444586872953,-1.55801084119516,5.119160281944229e-11,-0.650039342212054,0.0676771247287214,SubgB_dominant,Balanced
ENSCCRG00000069340,ENSCCRG00000021939,znf644a,znf644a,4,5,CAJNDQ010000022.1,CAJNDQ010000030.1,724.248342332607,-1.56095700379039,3.88268410747762e-14,-1.15998664804644,2.11518563190152e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000015374,ENSCCRG00000001493,gpr157,gpr157,5,5,CAJNDQ010000012.1,CAJNDQ010000050.1,184.049652412333,-1.56112359188922,0.0002236553357124,-0.94319782668248,0.0215726341822177,SubgB_dominant,SubgB_dominant
ENSCCRG00000008367,ENSCCRG00000077621,ldb1a,ldb1a,13,11,CAJNDQ010000019.1,CAJNDQ010000049.1,1271.32803772579,-1.56375045064171,7.74430800240914e-12,-1.57244655962759,6.39242914244522e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000079712,ENSCCRG00000017225,TBC1D2B,TBC1D2B,14,15,CAJNDQ010000034.1,CAJNDQ010000038.1,673.421866670311,-1.56386032633624,2.75823936176962e-10,-1.71157830780946,1.52843483572563e-11,SubgB_dominant,SubgB_dominant
ENSCCRG00000061454,ENSCCRG00000077733,tpp1,tpp1,14,13,CAJNDQ010000005.1,CAJNDQ010000031.1,2423.35986997391,-1.56461080252825,5.20564906066521e-20,-1.57009518394612,1.0431854368648e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000073286,ENSCCRG00000017211,,,4,4,CAJNDQ010000018.1,CAJNDQ010000024.1,934.491483534761,-1.56554073116159,8.68794309377645e-05,-0.702667389412692,0.117407922621648,SubgB_dominant,Balanced
ENSCCRG00000025275,ENSCCRG00000016520,stim1b,stim1b,16,19,CAJNDQ010000039.1,CAJNDQ010000046.1,196.947268937063,-1.56998524872945,3.84474863230062e-05,-1.46794466047819,0.0001387806953023,SubgB_dominant,SubgB_dominant
ENSCCRG00000007433,ENSCCRG00000012087,anxa11b,anxa11b,16,17,CAJNDQ010000045.1,CAJNDQ010000026.1,2384.64931448271,-1.57334272548559,3.29619429024845e-19,-1.0326011166472,9.76072539220555e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000081935,ENSCCRG00000061858,sec24d,sec24d,25,24,CAJNDQ010000007.1,CAJNDQ010000001.1,1155.77493671906,-1.57433538819045,6.62940308248567e-07,-0.936929090161585,0.0051720236374375,SubgB_dominant,SubgB_dominant
ENSCCRG00000070890,ENSCCRG00000019789,,,15,13,CAJNDQ010000033.1,CAJNDQ010000025.1,500.767674970438,-1.5761260960397,7.29011152568623e-06,-1.45425601323257,4.5992889473038e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000013767,ENSCCRG00000031744,ap1m3,ap1m3,13,12,CAJNDQ010000017.1,CAJNDQ010000011.1,179.627146368567,-1.57638203193245,5.69308104172791e-07,-1.82992877370524,6.6435289048963205e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000005178,ENSCCRG00000073115,PLCL2,,6,6,CAJNDQ010000003.1,CAJNDQ010000048.1,183.177028961132,-1.57838482635779,6.03257443843449e-07,-0.930022874542269,0.0040303771215804,SubgB_dominant,SubgB_dominant
ENSCCRG00000009127,ENSCCRG00000012952,lamc1,lamc1,30,39,CAJNDQ010000022.1,CAJNDQ010000030.1,3181.16578711989,-1.57898616875727,3.88175981542456e-10,-0.867425850204717,0.0011302499511962,SubgB_dominant,SubgB_dominant
ENSCCRG00000058101,ENSCCRG00000026992,dpysl5a,dpysl5a,13,15,CAJNDQ010000005.1,CAJNDQ010000031.1,178.929055965796,-1.57944204722889,0.0008641523800465,-1.51753346185693,0.0015060262706648,SubgB_dominant,SubgB_dominant
ENSCCRG00000013392,ENSCCRG00000002005,kazna,kazna,16,18,CAJNDQ010000018.1,CAJNDQ010000024.1,770.723176234901,-1.57946748933449,1.2888797019119e-16,-0.973241691527728,9.86471011485511e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000060066,ENSCCRG00000074295,tnnt2c,tnnt2c,2,2,CAJNDQ010000037.1,CAJNDQ010000009.1,517.473420125468,-1.58002347821664,5.42090872626565e-08,-0.54986228898158,0.0990493392073667,SubgB_dominant,Balanced
