geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch
ENSCCRG00000072601,ENSCCRG00000066405,,,4,3,CAJNDQ010000032.1,CAJNDQ010000013.1,1043.08137749231,-0.233978846779504,0.0387636151311754,-0.141824642190411,0.248803504053087
ENSCCRG00000063848,ENSCCRG00000006169,,,16,17,CAJNDQ010000007.1,CAJNDQ010000001.1,200.97931272709,-0.234136372257977,0.44137472454107,-0.407283227386915,0.166660610100775
ENSCCRG00000076150,ENSCCRG00000069717,,,16,17,CAJNDQ010000044.1,CAJNDQ010000006.1,3163.54499882633,-0.234175530723467,0.488789729577188,-0.0200142115741613,0.965452272180734
ENSCCRG00000078070,ENSCCRG00000078018,srfa,srfa,9,9,CAJNDQ010000044.1,CAJNDQ010000006.1,851.438826535579,-0.235589436945955,0.264734245545041,-0.122314402978713,0.632591422313119
ENSCCRG00000074254,ENSCCRG00000026782,apoa2,apoa2,5,3,CAJNDQ010000003.1,CAJNDQ010000048.1,8687.91323759396,-0.23580906082168,0.375617526681877,-0.727125992952029,0.00200201418284586
ENSCCRG00000027869,ENSCCRG00000012330,CBLB,CBLB,19,20,CAJNDQ010000033.1,CAJNDQ010000025.1,654.831101397392,-0.235913492884929,0.420032255280303,-0.58401159615439,0.0276809052235333
ENSCCRG00000054011,ENSCCRG00000060334,cd82b,cd82b,10,10,CAJNDQ010000010.1,CAJNDQ010000020.1,847.434524968996,-0.236056709650212,0.231109147997983,-0.373499197025641,0.0440499988434734
ENSCCRG00000073729,ENSCCRG00000072851,,,40,41,CAJNDQ010000019.1,CAJNDQ010000049.1,268.307548097071,-0.236132327412212,0.335588336846162,-0.853434456511847,8.59236412909403e-05
ENSCCRG00000077944,ENSCCRG00000073303,stom,stom,8,9,CAJNDQ010000039.1,CAJNDQ010000046.1,816.349827172077,-0.236462465615354,0.381535056934557,-0.867522568629907,0.000446996831316019
ENSCCRG00000018544,ENSCCRG00000059900,RBMS1,,15,15,CAJNDQ010000043.1,CAJNDQ010000014.1,1108.50404678293,-0.236519411515011,0.240563761501891,0.0931100110459898,0.717977905609917
ENSCCRG00000075846,ENSCCRG00000072815,ptpmt1,ptpmt1,5,5,CAJNDQ010000007.1,CAJNDQ010000001.1,527.403873466714,-0.237133638784624,0.277568662158727,-0.484869301408561,0.0145179175592154
ENSCCRG00000070968,ENSCCRG00000066254,sdf4,sdf4,7,8,CAJNDQ010000012.1,CAJNDQ010000050.1,1016.42351269675,-0.237383021052818,0.113904450816704,-0.153951044425304,0.358296218883521
ENSCCRG00000021297,ENSCCRG00000039081,,,42,44,CAJNDQ010000033.1,CAJNDQ010000025.1,505.160745128722,-0.237453315482439,0.433235379457572,-0.785723721860662,0.0029945576113256
ENSCCRG00000002039,ENSCCRG00000014626,surf4l,surf4l,6,6,CAJNDQ010000008.1,CAJNDQ010000016.1,1283.6915560089,-0.238063101879824,0.40297877482092,-0.379822632017123,0.171944322624224
ENSCCRG00000003089,ENSCCRG00000026270,pxna,pxna,14,13,CAJNDQ010000008.1,CAJNDQ010000016.1,2471.89785251163,-0.23806973552388,0.107945126427128,0.357040496138319,0.0140005031117685
ENSCCRG00000020631,ENSCCRG00000077438,rassf1,rassf1,8,8,CAJNDQ010000044.1,CAJNDQ010000006.1,339.187559096541,-0.238498556160881,0.652193992270327,-0.150024255130921,0.815184045430533
ENSCCRG00000059184,ENSCCRG00000014611,psenen,psenen,4,5,CAJNDQ010000040.1,CAJNDQ010000027.1,831.936545101893,-0.238505660564393,0.325372310363648,-0.361130114372899,0.132014165115666
ENSCCRG00000051452,ENSCCRG00000017074,,,18,20,CAJNDQ010000012.1,CAJNDQ010000050.1,1250.92546051184,-0.238768056817289,0.169222902209148,0.160210406388539,0.419777697960084
ENSCCRG00000026525,ENSCCRG00000020305,,,34,34,CAJNDQ010000033.1,CAJNDQ010000025.1,771.808680903465,-0.238808183229058,0.348359304685894,-2.14970624275612,3.51433140666388e-21
ENSCCRG00000007511,ENSCCRG00000068151,rpl21,rpl21,6,7,CAJNDQ010000015.1,CAJNDQ010000041.1,3227.7776368858,-0.239218840416792,0.641289751242531,-0.125040953923709,0.842616405737201
ENSCCRG00000078090,ENSCCRG00000018095,mapk12a,mapk12a,12,13,CAJNDQ010000010.1,CAJNDQ010000020.1,225.681197217341,-0.23927362935624,0.742240568609592,-0.980187317627258,0.122684076231081
ENSCCRG00000080774,ENSCCRG00000082652,ubl3b,,6,7,CAJNDQ010000021.1,CAJNDQ010000036.1,401.10729561895,-0.239356866408595,0.28841813580581,-0.061280325778963,0.838397208629317
ENSCCRG00000073657,ENSCCRG00000049842,stat2,stat2,25,23,CAJNDQ010000017.1,CAJNDQ010000011.1,225.795853259936,-0.239425066996476,0.579362720407986,0.774151457046428,0.0421271929825137
ENSCCRG00000038626,ENSCCRG00000044013,tfdp1a,tfdp1a,13,14,CAJNDQ010000042.1,CAJNDQ010000047.1,2211.76525139237,-0.239442218142677,0.203769789928487,-0.488344264768242,0.00593368522599587
ENSCCRG00000001986,ENSCCRG00000027727,tm9sf2,tm9sf2,18,18,CAJNDQ010000023.1,CAJNDQ010000028.1,1136.59771573997,-0.239604422950497,0.167750306932866,-0.511115092623765,0.00142171611620537
ENSCCRG00000016308,ENSCCRG00000040763,ifngr1,ifngr1,7,7,CAJNDQ010000023.1,CAJNDQ010000028.1,219.557624416392,-0.239777462020238,0.424589081315784,-1.19293025079622,2.55835627933133e-06
ENSCCRG00000062706,ENSCCRG00000054452,bloc1s4,bloc1s4,5,5,CAJNDQ010000032.1,CAJNDQ010000013.1,955.88579470639,-0.241271532613172,0.308285208743464,-0.527397915702774,0.0178250225521962
ENSCCRG00000026505,ENSCCRG00000015401,foxp2,foxp2,20,20,CAJNDQ010000037.1,CAJNDQ010000009.1,203.546429009613,-0.24140357955266,0.439262993137215,-0.389047998874795,0.18119007365579
ENSCCRG00000050032,ENSCCRG00000001386,nt5dc2,nt5dc2,15,15,CAJNDQ010000018.1,CAJNDQ010000024.1,4902.86866919419,-0.241934627426153,0.0456531768619679,-0.621429938908819,8.57883832297244e-08
ENSCCRG00000008990,ENSCCRG00000045787,,,39,49,CAJNDQ010000042.1,CAJNDQ010000047.1,258.808964320863,-0.24317369475258,0.78603480391655,0.091609107934581,0.934062735611728
ENSCCRG00000063016,ENSCCRG00000005262,LZTS1,LZTS1,6,6,CAJNDQ010000018.1,CAJNDQ010000024.1,324.64931279334,-0.243579126623535,0.759859418245957,0.473831918012106,0.553649010193819
ENSCCRG00000019402,ENSCCRG00000011709,PTK7,PTK7,22,22,CAJNDQ010000019.1,CAJNDQ010000049.1,653.21139471273,-0.243938606205564,0.611505191814139,0.253883705731261,0.626362355280528
ENSCCRG00000069050,ENSCCRG00000007940,,,12,12,CAJNDQ010000032.1,CAJNDQ010000013.1,218.110216117403,-0.243945621836599,0.666982415179867,-0.146790991403255,0.828426292141088
ENSCCRG00000062668,ENSCCRG00000049874,supt4h1,supt4h1,5,5,CAJNDQ010000008.1,CAJNDQ010000016.1,1218.66851879562,-0.24396873011809,0.411849897573814,-0.697159643811758,0.00922762623841694
ENSCCRG00000019302,ENSCCRG00000051973,tipin,tipin,9,8,CAJNDQ010000007.1,CAJNDQ010000001.1,1116.19259430834,-0.244098031407906,0.305485311451067,-0.919127194963428,1.62318934467214e-05
ENSCCRG00000006409,ENSCCRG00000081058,puf60a,puf60a,12,15,CAJNDQ010000022.1,CAJNDQ010000030.1,1842.03461390688,-0.24473186184342,0.481140656776215,-0.181929061585931,0.648745390549425
ENSCCRG00000002937,ENSCCRG00000021714,bcas3,bcas3,26,25,CAJNDQ010000040.1,CAJNDQ010000027.1,981.331440692183,-0.244978337263186,0.15360231927655,-0.837182853215536,1.01301369069204e-07
ENSCCRG00000032372,ENSCCRG00000023940,tbc1d5,tbc1d5,25,24,CAJNDQ010000032.1,CAJNDQ010000013.1,1842.37200124393,-0.245162510991707,0.103781811614008,0.0240472971017135,0.913978663175367
ENSCCRG00000050027,ENSCCRG00000052711,csnk1db,csnk1db,11,9,CAJNDQ010000045.1,CAJNDQ010000026.1,2343.82575100474,-0.24517428332339,0.393924495191127,0.371410009520992,0.192709520783142
ENSCCRG00000057844,ENSCCRG00000069471,mfsd5,mfsd5,4,3,CAJNDQ010000012.1,CAJNDQ010000050.1,941.191916276173,-0.245524784039715,0.161787394799255,-0.490496361459169,0.00302278643185916
ENSCCRG00000053931,ENSCCRG00000015578,STK40,STK40,12,11,CAJNDQ010000003.1,CAJNDQ010000048.1,3044.35666071551,-0.246006422645991,0.0873394929045004,-0.0556029552240169,0.7805687614473
ENSCCRG00000024492,ENSCCRG00000047906,tmem39a,tmem39a,10,16,CAJNDQ010000023.1,CAJNDQ010000028.1,976.489432665044,-0.246985075800187,0.163172459721075,-0.243335558578214,0.189258927149292
ENSCCRG00000025829,ENSCCRG00000045129,lipg,lipg,11,10,CAJNDQ010000018.1,CAJNDQ010000024.1,791.256269810273,-0.247318908101042,0.407659240213336,0.329520624923377,0.265803248033733
ENSCCRG00000080471,ENSCCRG00000066007,lin28ab,lin28ab,5,5,CAJNDQ010000032.1,CAJNDQ010000013.1,799.003830646847,-0.247619453100163,0.428424803063797,-0.0786346593628808,0.850474362182706
ENSCCRG00000049836,ENSCCRG00000080017,sav1,sav1,9,6,CAJNDQ010000019.1,CAJNDQ010000049.1,409.344022796691,-0.247649198311808,0.300442177851375,0.101990065060614,0.737258058793709
ENSCCRG00000003303,ENSCCRG00000018309,ATP13A3,ATP13A3,45,35,CAJNDQ010000043.1,CAJNDQ010000014.1,271.694578787714,-0.247974142971523,0.488789729577188,-1.20696097498128,5.15717597943338e-05
ENSCCRG00000021059,ENSCCRG00000045328,DGKZ,DGKZ,35,37,CAJNDQ010000007.1,CAJNDQ010000001.1,679.022880133415,-0.248292636693531,0.121290847105218,0.0333476186101036,0.888321899981696
ENSCCRG00000062804,ENSCCRG00000015178,rpl32,rpl32,5,5,CAJNDQ010000044.1,CAJNDQ010000006.1,5336.9391027994,-0.248663548026321,0.437808745245024,-0.258257035453496,0.452963423302769
ENSCCRG00000032098,ENSCCRG00000057629,mibp,mibp,7,8,CAJNDQ010000044.1,CAJNDQ010000006.1,1609.25189184939,-0.249301452279016,0.309881407596821,0.102298431417704,0.742715413712958
ENSCCRG00000019228,ENSCCRG00000019106,pax6a,pax6a,15,15,CAJNDQ010000034.1,CAJNDQ010000038.1,320.66348337247,-0.249370346113401,0.717120952989821,-0.323095872555889,0.663228678749814
ENSCCRG00000082460,ENSCCRG00000073084,lats2,lats2,12,13,CAJNDQ010000042.1,CAJNDQ010000047.1,457.808471787031,-0.249445833000551,0.490065854729911,-0.23565397302043,0.553507724514792
ENSCCRG00000020087,ENSCCRG00000027219,acad9,acad9,19,18,CAJNDQ010000043.1,CAJNDQ010000014.1,551.315877623142,-0.249957844969303,0.227430739114018,-0.875450670945533,1.40362428245971e-06
ENSCCRG00000031445,ENSCCRG00000025867,ptpa,ptpa,10,11,CAJNDQ010000008.1,CAJNDQ010000016.1,210.420108626628,-0.250045514928597,0.26286820923319,-0.322268590895982,0.15183141176669
ENSCCRG00000038504,ENSCCRG00000001266,phf10,phf10,13,14,CAJNDQ010000019.1,CAJNDQ010000049.1,800.282776560035,-0.250580509856676,0.164016704691591,0.0364277312032344,0.890797585146106
ENSCCRG00000065280,ENSCCRG00000063828,MLLT1,MLLT1,12,12,CAJNDQ010000018.1,CAJNDQ010000024.1,1809.38690495038,-0.251319126233169,0.111921713365382,-0.152158459729118,0.390457254525072
ENSCCRG00000027223,ENSCCRG00000029434,hells,hells,23,23,CAJNDQ010000019.1,CAJNDQ010000049.1,4459.81469528014,-0.25147566204492,0.216844863300088,-0.117408851704556,0.638517901717692
ENSCCRG00000050733,ENSCCRG00000050210,pum1,pum1,28,23,CAJNDQ010000032.1,CAJNDQ010000013.1,3339.14410765758,-0.25155136553977,0.06987688743547,0.123218557361635,0.45261593217797
ENSCCRG00000001222,ENSCCRG00000012341,septin15,septin15,17,16,CAJNDQ010000034.1,CAJNDQ010000038.1,2845.25419267972,-0.251998097476264,0.143452425264773,-0.0966674206384678,0.656802724107941
ENSCCRG00000001851,ENSCCRG00000041355,,,53,55,CAJNDQ010000042.1,CAJNDQ010000047.1,487.076783830267,-0.253402566308875,0.497460183427754,-0.0763183709429074,0.878790562016125
ENSCCRG00000072193,ENSCCRG00000068879,phospho1,phospho1,5,4,CAJNDQ010000004.1,CAJNDQ010000002.1,2297.15435794631,-0.253436248586794,0.640979275104927,-0.204890686926181,0.744387407532456
ENSCCRG00000010806,ENSCCRG00000068978,gabpb2a,gabpb2a,7,7,CAJNDQ010000032.1,CAJNDQ010000013.1,1441.44044123273,-0.253783352085251,0.0608168425016685,-0.0270551677309309,0.896535732862692
ENSCCRG00000039605,ENSCCRG00000080148,,,17,18,CAJNDQ010000018.1,CAJNDQ010000024.1,625.695354803421,-0.254396661793661,0.376174242162194,-0.169287912134585,0.606603806134946
ENSCCRG00000069352,ENSCCRG00000064474,plekhf2,plekhf2,3,3,CAJNDQ010000003.1,CAJNDQ010000048.1,507.882153139467,-0.254473201369006,0.193136732451203,-0.381316975910475,0.0453548260098725
ENSCCRG00000032383,ENSCCRG00000033669,RBM26,RBM26,27,25,CAJNDQ010000017.1,CAJNDQ010000011.1,1887.79946255298,-0.254836409347068,0.160586105381076,-0.548005761721852,0.00104939018268607
ENSCCRG00000069022,ENSCCRG00000069678,,,20,20,CAJNDQ010000008.1,CAJNDQ010000016.1,361.12371241852,-0.25493019017122,0.582957066988418,-0.413259414285501,0.373890225047497
ENSCCRG00000022067,ENSCCRG00000079275,srsf11,srsf11,16,14,CAJNDQ010000043.1,CAJNDQ010000014.1,8395.9856848248,-0.255002761920117,0.122780400334634,-0.299042094157533,0.0730730942023558
ENSCCRG00000047627,ENSCCRG00000080758,rplp0,rplp0,9,9,CAJNDQ010000008.1,CAJNDQ010000016.1,9167.65452450485,-0.255043882800788,0.288331215997723,-0.165666254618701,0.54862253093673
ENSCCRG00000075539,ENSCCRG00000082348,,,16,15,CAJNDQ010000029.1,CAJNDQ010000035.1,160.388370151337,-0.25517086274622,0.640979275104927,0.208551245486985,0.740215045195599
ENSCCRG00000039629,ENSCCRG00000036619,lemd3,lemd3,14,15,CAJNDQ010000037.1,CAJNDQ010000009.1,3462.61134630566,-0.256201718993972,0.123815407308304,-0.0406213654299169,0.863334940503548
ENSCCRG00000060478,ENSCCRG00000067633,odc1,odc1,11,11,CAJNDQ010000005.1,CAJNDQ010000031.1,16500.7707486748,-0.257123969499113,0.0600630079642146,-1.06365186719063,6.25960708340709e-18
ENSCCRG00000038554,ENSCCRG00000027640,,,42,41,CAJNDQ010000019.1,CAJNDQ010000049.1,1424.45995605508,-0.257574474234836,0.146206486315132,0.0870584252326634,0.6990203562474
ENSCCRG00000019121,ENSCCRG00000071340,ckap2l,,9,9,CAJNDQ010000008.1,CAJNDQ010000016.1,702.768290720194,-0.257625627271222,0.163319225386886,-0.180209689376168,0.389999649902642
ENSCCRG00000075825,ENSCCRG00000032487,cdk7,cdk7,11,13,CAJNDQ010000008.1,CAJNDQ010000016.1,518.989868736829,-0.258641625084604,0.390391447857754,-0.365087443822447,0.22329527690059
ENSCCRG00000066528,ENSCCRG00000018609,plekha8,plekha8,14,13,CAJNDQ010000003.1,CAJNDQ010000048.1,582.551859617917,-0.259335635276532,0.160731296762997,-0.281408510960396,0.136067133891502
ENSCCRG00000018381,ENSCCRG00000016450,med24,med24,25,28,CAJNDQ010000045.1,CAJNDQ010000026.1,1770.53854189494,-0.259626457144182,0.344429294084386,-0.290794779376847,0.311473063783894
ENSCCRG00000045321,ENSCCRG00000015750,hook1,hook1,21,23,CAJNDQ010000029.1,CAJNDQ010000035.1,176.667987122236,-0.259864200677735,0.401929549257292,0.297015008106446,0.366617293174813
ENSCCRG00000071819,ENSCCRG00000082130,,,3,3,CAJNDQ010000008.1,CAJNDQ010000016.1,395.661568560678,-0.25993319340548,0.428429566999505,-0.996399602920857,0.000590109200878385
ENSCCRG00000006418,ENSCCRG00000059728,tesk2,tesk2,12,13,CAJNDQ010000022.1,CAJNDQ010000030.1,285.697579561714,-0.260334352915166,0.504369158722047,0.16467647876858,0.726278932751624
ENSCCRG00000058673,ENSCCRG00000024191,stk3,stk3,11,12,CAJNDQ010000032.1,CAJNDQ010000013.1,3234.46739640857,-0.260347161224699,0.0739981744065559,-0.377296697819993,0.0078376337513398
ENSCCRG00000013634,ENSCCRG00000032638,gigyf2,gigyf2,29,32,CAJNDQ010000022.1,CAJNDQ010000030.1,1176.72482640447,-0.260711227572664,0.0215565949850331,-0.597480648432296,1.36910618441705e-08
ENSCCRG00000000329,ENSCCRG00000038311,tial1,tial1,13,14,CAJNDQ010000019.1,CAJNDQ010000049.1,1227.87950868003,-0.26090021009277,0.0427769695229177,-0.032655384105121,0.86015064334817
ENSCCRG00000001203,ENSCCRG00000009828,,,32,30,CAJNDQ010000039.1,CAJNDQ010000046.1,1614.80180364707,-0.261128174774655,0.179033434996351,-0.0304408833683981,0.91356934641372
ENSCCRG00000014234,ENSCCRG00000016912,aagab,aagab,11,10,CAJNDQ010000010.1,CAJNDQ010000020.1,398.511959001668,-0.261559888323263,0.269612394639327,-0.574858988705444,0.00915466408442697
ENSCCRG00000073913,ENSCCRG00000028408,eif2b4,eif2b4,14,14,CAJNDQ010000029.1,CAJNDQ010000035.1,466.31298108979,-0.262395856845374,0.654367750506337,-0.00370336245600305,0.997308088213612
ENSCCRG00000032337,ENSCCRG00000082596,usp49,usp49,8,7,CAJNDQ010000044.1,CAJNDQ010000006.1,300.819496309382,-0.262775057721887,0.672940343008282,-0.277128247570755,0.687765047631391
ENSCCRG00000080821,ENSCCRG00000018539,,,13,13,CAJNDQ010000019.1,CAJNDQ010000049.1,183.069109998446,-0.262997887067119,0.149333253710354,-0.766101225061683,4.41696487547754e-06
ENSCCRG00000056273,ENSCCRG00000027488,mmp2,mmp2,13,25,CAJNDQ010000007.1,CAJNDQ010000001.1,298.099630798879,-0.263158389427138,0.577149490645558,-0.626574179630729,0.152769761243435
ENSCCRG00000011411,ENSCCRG00000049311,tmem44,tmem44,9,10,CAJNDQ010000043.1,CAJNDQ010000014.1,159.086669409285,-0.263324078380021,0.654416816462178,0.590230037841101,0.421409120751406
ENSCCRG00000052641,ENSCCRG00000034683,inpp4aa,inpp4aa,25,24,CAJNDQ010000042.1,CAJNDQ010000047.1,366.927998633336,-0.263592396226745,0.519183960715071,0.144199397061728,0.770515164908417
ENSCCRG00000053095,ENSCCRG00000081411,tp53rk,tp53rk,5,2,CAJNDQ010000043.1,CAJNDQ010000014.1,619.496532091159,-0.264719525784835,0.647039953135501,-0.711789476087738,0.180365563714617
ENSCCRG00000051206,ENSCCRG00000072123,,,36,36,CAJNDQ010000029.1,CAJNDQ010000035.1,568.366839537601,-0.265166369691113,0.577421827603101,-0.550771579103699,0.221860749885214
ENSCCRG00000052164,ENSCCRG00000025598,tmem201,tmem201,11,11,CAJNDQ010000012.1,CAJNDQ010000050.1,350.463335640344,-0.26658732424927,0.406178615038406,-0.196866534184782,0.590881838995935
ENSCCRG00000017204,ENSCCRG00000078244,lhx5,lhx5,6,7,CAJNDQ010000039.1,CAJNDQ010000046.1,182.193053375405,-0.266671599413919,0.773813505454211,-0.393636850182952,0.69004278023963
ENSCCRG00000066323,ENSCCRG00000020513,tollip,tollip,6,7,CAJNDQ010000007.1,CAJNDQ010000001.1,542.44591102189,-0.267462539923182,0.32752309809458,0.0566090099357571,0.880299819817965
ENSCCRG00000058573,ENSCCRG00000010033,fgf8a,fgf8a,6,8,CAJNDQ010000019.1,CAJNDQ010000049.1,396.163022386467,-0.267721039228521,0.562109160474123,-0.760201065042885,0.0813373192740581
ENSCCRG00000004381,ENSCCRG00000023291,meis2b,meis2b,14,14,CAJNDQ010000029.1,CAJNDQ010000035.1,548.885935765177,-0.267804450646452,0.279868095463156,-0.271834770687318,0.294505369235949
ENSCCRG00000051502,ENSCCRG00000054193,SCAF8,SCAF8,15,17,CAJNDQ010000005.1,CAJNDQ010000031.1,1543.24811121947,-0.268252247375327,0.239894387421747,-0.0604946664464456,0.844408744043447
ENSCCRG00000060224,ENSCCRG00000000903,btg1,btg1,2,3,CAJNDQ010000037.1,CAJNDQ010000009.1,1770.19816959024,-0.268473809135993,0.203673337044301,0.193181176472365,0.419759358046671
ENSCCRG00000002584,ENSCCRG00000021470,,,19,24,CAJNDQ010000007.1,CAJNDQ010000001.1,633.081379756956,-0.269160488463687,0.433545573009517,-0.296651566124042,0.414956445862347
ENSCCRG00000081232,ENSCCRG00000047280,rbm14b,rbm14b,4,5,CAJNDQ010000007.1,CAJNDQ010000001.1,884.461066473777,-0.269471462763105,0.183687407309581,-0.623448912542646,0.00107770488554199
ENSCCRG00000081925,ENSCCRG00000007468,,,12,10,CAJNDQ010000037.1,CAJNDQ010000009.1,244.46227403502,-0.269507494463003,0.447404910147867,-0.161007766685925,0.700466973394173
ENSCCRG00000034549,ENSCCRG00000040613,syne3,syne3,20,20,CAJNDQ010000005.1,CAJNDQ010000031.1,381.348023326646,-0.269949637461686,0.271668975887461,-0.260137425414001,0.31679959936152
ENSCCRG00000029800,ENSCCRG00000074785,pex19,pex19,8,8,CAJNDQ010000022.1,CAJNDQ010000030.1,625.383636729652,-0.270061120067009,0.497923303484305,0.412285041799736,0.300235210271588
ENSCCRG00000049007,ENSCCRG00000082292,sdhdb,sdhdb,14,4,CAJNDQ010000040.1,CAJNDQ010000027.1,466.748540661742,-0.271085999228919,0.214773641585563,-0.502500715001045,0.0128990061165966
ENSCCRG00000048847,ENSCCRG00000047352,mtmr6,mtmr6,15,15,CAJNDQ010000015.1,CAJNDQ010000041.1,274.796293594721,-0.271348459939335,0.229201794216641,-0.391457812320869,0.0721079655325819
ENSCCRG00000068298,ENSCCRG00000060453,,,36,36,CAJNDQ010000037.1,CAJNDQ010000009.1,641.892279064803,-0.271571677739802,0.437481376316754,-0.471733557980946,0.167003372378022
ENSCCRG00000023412,ENSCCRG00000001670,,,23,23,CAJNDQ010000004.1,CAJNDQ010000002.1,2533.41995620009,-0.272627698069374,0.193546804083249,-0.128600804846243,0.617799825543282
ENSCCRG00000013305,ENSCCRG00000045227,,,50,50,CAJNDQ010000004.1,CAJNDQ010000002.1,722.220571198835,-0.272753647288358,0.281195669017524,0.169292562142377,0.564574002617459
ENSCCRG00000008472,ENSCCRG00000021289,map3k22,map3k22,18,18,CAJNDQ010000015.1,CAJNDQ010000041.1,277.272948460354,-0.273262369071158,0.52947983088733,0.447382425350968,0.263208061832512
ENSCCRG00000061049,ENSCCRG00000023607,,,16,17,CAJNDQ010000034.1,CAJNDQ010000038.1,1591.21333234326,-0.274061301156499,0.0706354234510747,-0.515279611081123,0.000299131016186216
ENSCCRG00000075940,ENSCCRG00000018558,psmc3ip,psmc3ip,5,8,CAJNDQ010000004.1,CAJNDQ010000002.1,171.156117161259,-0.275266490594623,0.477049094476035,-0.419813267316767,0.296435038072125
ENSCCRG00000049964,ENSCCRG00000013085,fam91a1,fam91a1,26,26,CAJNDQ010000032.1,CAJNDQ010000013.1,231.07369601404,-0.275295764949851,0.48188339134294,-0.105633092766911,0.831781885958458
ENSCCRG00000009936,ENSCCRG00000058765,zbtb37,zbtb37,6,5,CAJNDQ010000044.1,CAJNDQ010000006.1,165.220554017195,-0.276145420606317,0.537641692130179,-0.572141691967228,0.176058298799397
ENSCCRG00000071713,ENSCCRG00000061138,CTIF,CTIF,14,14,CAJNDQ010000039.1,CAJNDQ010000046.1,476.058469963391,-0.276208173871046,0.26095288356362,-0.442494755619931,0.0581613781087722
ENSCCRG00000024677,ENSCCRG00000035183,jpt2,jpt2,6,6,CAJNDQ010000004.1,CAJNDQ010000002.1,10109.0186155094,-0.276472183343926,0.0269480053601034,-0.443579904223333,0.000295092993269519
ENSCCRG00000048327,ENSCCRG00000038189,pla2g6,pla2g6,18,18,CAJNDQ010000044.1,CAJNDQ010000006.1,330.786956630415,-0.276795897669019,0.617857276898172,0.0697078615194237,0.922996179085783
ENSCCRG00000005088,ENSCCRG00000038764,dcun1d3,dcun1d3,5,4,CAJNDQ010000015.1,CAJNDQ010000041.1,1146.22840809226,-0.277623728047487,0.117382958155232,0.0288536637615214,0.90919521604096
