Gene stable ID	Common carp gene name	Gene name	Common carp gene stable ID	Common carp orthology confidence [0 low, 1 high]	Common carp homology type
ENSDARG00000077641	thbs3a	thbs3a	ENSCCRG00000016317	1	ortholog_one2many
ENSDARG00000058089	rprd2a	rprd2a	ENSCCRG00000068133	1	ortholog_one2many
ENSDARG00000058089	rprd2a	rprd2a	ENSCCRG00000024017	1	ortholog_one2many
ENSDARG00000070390	flad1	flad1	ENSCCRG00000081765	1	ortholog_one2many
ENSDARG00000070390	flad1	flad1	ENSCCRG00000065201	1	ortholog_one2many
ENSDARG00000035781	ctdnep1b	ctdnep1b	ENSCCRG00000047601	1	ortholog_one2many
ENSDARG00000035781	ctdnep1b	ctdnep1b	ENSCCRG00000054342	1	ortholog_one2many
ENSDARG00000056322	ldb3a	ldb3a	ENSCCRG00000004387	1	ortholog_one2many
ENSDARG00000056322	ldb3a	ldb3a	ENSCCRG00000052934	1	ortholog_one2many
ENSDARG00000012932	mat2b	mat2b	ENSCCRG00000005213	1	ortholog_one2many
ENSDARG00000012932	mat2b	mat2b	ENSCCRG00000054704	1	ortholog_one2many
ENSDARG00000071701		zgc:162941	ENSCCRG00000034470	1	ortholog_many2many
ENSDARG00000071701		zgc:162941	ENSCCRG00000005468	1	ortholog_many2many
ENSDARG00000071701		zgc:162941	ENSCCRG00000034559	1	ortholog_many2many
ENSDARG00000071701		zgc:162941	ENSCCRG00000022590	1	ortholog_many2many
ENSDARG00000071701		zgc:162941	ENSCCRG00000082912	1	ortholog_many2many
ENSDARG00000078585	mon1a	mon1a	ENSCCRG00000045456	1	ortholog_one2many
ENSDARG00000078585	mon1a	mon1a	ENSCCRG00000017385	1	ortholog_one2many
ENSDARG00000024026	sdf2	sdf2	ENSCCRG00000046209	1	ortholog_one2many
ENSDARG00000024026	sdf2	sdf2	ENSCCRG00000053855	1	ortholog_one2many
ENSDARG00000101034	zc3h12ab	zc3h12ab	ENSCCRG00000043038	1	ortholog_one2many
ENSDARG00000101034	zc3h12ab	zc3h12ab	ENSCCRG00000081392	1	ortholog_one2many
ENSDARG00000021086	znf367	znf367	ENSCCRG00000058668	1	ortholog_one2many
ENSDARG00000021086	znf367	znf367	ENSCCRG00000012303	1	ortholog_one2many
ENSDARG00000015199	cblb	cblb	ENSCCRG00000012330	1	ortholog_one2many
ENSDARG00000015199	cblb	cblb	ENSCCRG00000027869	1	ortholog_one2many
ENSDARG00000089981	rnf146	rnf146	ENSCCRG00000054431	1	ortholog_one2many
ENSDARG00000089981	rnf146	rnf146	ENSCCRG00000060797	1	ortholog_one2many
ENSDARG00000060847	setd1ba	setd1ba	ENSCCRG00000018786	1	ortholog_one2many
ENSDARG00000060847	setd1ba	setd1ba	ENSCCRG00000052546	1	ortholog_one2many
ENSDARG00000043179	bag4	bag4	ENSCCRG00000066866	1	ortholog_one2many
ENSDARG00000043179	bag4	bag4	ENSCCRG00000053756	1	ortholog_one2many
ENSDARG00000044056	ahi1	ahi1	ENSCCRG00000041268	1	ortholog_one2many
ENSDARG00000044056	ahi1	ahi1	ENSCCRG00000009378	1	ortholog_one2many
ENSDARG00000055792	foxo4	foxo4	ENSCCRG00000072136	1	ortholog_one2many
ENSDARG00000055792	foxo4	foxo4	ENSCCRG00000019711	1	ortholog_one2many
ENSDARG00000022261	pdzk1	pdzk1	ENSCCRG00000041019	1	ortholog_one2many
ENSDARG00000022261	pdzk1	pdzk1	ENSCCRG00000041006	1	ortholog_one2many
ENSDARG00000037929	strada	strada	ENSCCRG00000022640	1	ortholog_one2many
ENSDARG00000037929	strada	strada	ENSCCRG00000011784	1	ortholog_one2many
ENSDARG00000014106	cfl2	cfl2	ENSCCRG00000022914	1	ortholog_one2many
ENSDARG00000014106	cfl2	cfl2	ENSCCRG00000078087	1	ortholog_one2many
ENSDARG00000011941	bmpr2a	bmpr2a	ENSCCRG00000024160	1	ortholog_one2many
ENSDARG00000011941	bmpr2a	bmpr2a	ENSCCRG00000037215	1	ortholog_one2many
ENSDARG00000041609	adarb1a	adarb1a	ENSCCRG00000020488	1	ortholog_one2many
ENSDARG00000041609	adarb1a	adarb1a	ENSCCRG00000035133	1	ortholog_one2many
ENSDARG00000002240	psmb6	psmb6	ENSCCRG00000044556	1	ortholog_one2many
ENSDARG00000002240	psmb6	psmb6	ENSCCRG00000040903	1	ortholog_one2many
ENSDARG00000057272	slc30a9	slc30a9	ENSCCRG00000045705	1	ortholog_one2many
ENSDARG00000057272	slc30a9	slc30a9	ENSCCRG00000045583	1	ortholog_one2many
ENSDARG00000014522	cdh6	cdh6	ENSCCRG00000033679	1	ortholog_one2many
ENSDARG00000014522	cdh6	cdh6	ENSCCRG00000002324	1	ortholog_one2many
ENSDARG00000030239	dennd6aa	dennd6aa	ENSCCRG00000017607	1	ortholog_one2many
ENSDARG00000030239	dennd6aa	dennd6aa	ENSCCRG00000035075	1	ortholog_one2many
ENSDARG00000005786	ppm1f	ppm1f	ENSCCRG00000031311	1	ortholog_one2many
ENSDARG00000005786	ppm1f	ppm1f	ENSCCRG00000061761	1	ortholog_one2many
ENSDARG00000015394	thoc7	thoc7	ENSCCRG00000025484	1	ortholog_one2many
ENSDARG00000015394	thoc7	thoc7	ENSCCRG00000040743	1	ortholog_one2many
ENSDARG00000051959	zpd	zpd	ENSCCRG00000038510	1	ortholog_one2many
ENSDARG00000051959	zpd	zpd	ENSCCRG00000024688	1	ortholog_one2many
ENSDARG00000041481	smg5	smg5	ENSCCRG00000022463	1	ortholog_one2many
ENSDARG00000041481	smg5	smg5	ENSCCRG00000002969	1	ortholog_one2many
ENSDARG00000027907	si:ch211-216p19.6	si:ch211-216p19.6	ENSCCRG00000029931	1	ortholog_one2many
ENSDARG00000027907	si:ch211-216p19.6	si:ch211-216p19.6	ENSCCRG00000071241	1	ortholog_one2many
ENSDARG00000007657	ccnh	ccnh	ENSCCRG00000032476	1	ortholog_one2many
ENSDARG00000007657	ccnh	ccnh	ENSCCRG00000032654	1	ortholog_one2many
ENSDARG00000014008	cwc22	cwc22	ENSCCRG00000014188	1	ortholog_one2many
ENSDARG00000014008	cwc22	cwc22	ENSCCRG00000000678	1	ortholog_one2many
ENSDARG00000014303	vac14	vac14	ENSCCRG00000036577	1	ortholog_one2many
ENSDARG00000014303	vac14	vac14	ENSCCRG00000024701	1	ortholog_one2many
ENSDARG00000025420	fzd5	fzd5	ENSCCRG00000055353	1	ortholog_one2many
ENSDARG00000025420	fzd5	fzd5	ENSCCRG00000009717	1	ortholog_one2many
ENSDARG00000040265	mpdu1b	mpdu1b	ENSCCRG00000080051	1	ortholog_one2many
ENSDARG00000040265	mpdu1b	mpdu1b	ENSCCRG00000062157	1	ortholog_one2many
ENSDARG00000038524	pik3r1	pik3r1	ENSCCRG00000028267	1	ortholog_one2many
ENSDARG00000038524	pik3r1	pik3r1	ENSCCRG00000065004	1	ortholog_one2many
ENSDARG00000007241	mycb	mycb	ENSCCRG00000016571	1	ortholog_one2many
ENSDARG00000007241	mycb	mycb	ENSCCRG00000053008	1	ortholog_one2many
ENSDARG00000062003	myo5b	myo5b	ENSCCRG00000050749	1	ortholog_one2many
ENSDARG00000062003	myo5b	myo5b	ENSCCRG00000012479	1	ortholog_one2many
ENSDARG00000004539	ptgs2a	ptgs2a	ENSCCRG00000024657	1	ortholog_one2many
ENSDARG00000004539	ptgs2a	ptgs2a	ENSCCRG00000032335	1	ortholog_one2many
ENSDARG00000075277	si:dkeyp-14d3.1	TMEM132C	ENSCCRG00000081785	1	ortholog_one2many
ENSDARG00000075277	si:dkeyp-14d3.1	TMEM132C	ENSCCRG00000020889	1	ortholog_one2many
ENSDARG00000061640	sipa1l2	sipa1l2	ENSCCRG00000049132	1	ortholog_one2many
ENSDARG00000061640	sipa1l2	sipa1l2	ENSCCRG00000036925	1	ortholog_one2many
ENSDARG00000010098	pank1b	pank1b	ENSCCRG00000017433	1	ortholog_one2many
ENSDARG00000010098	pank1b	pank1b	ENSCCRG00000051621	1	ortholog_one2many
ENSDARG00000098074	trip4	trip4	ENSCCRG00000033485	1	ortholog_one2many
ENSDARG00000098074	trip4	trip4	ENSCCRG00000050826	1	ortholog_one2many
ENSDARG00000059583	rcc1l	rcc1l	ENSCCRG00000025141	1	ortholog_one2many
ENSDARG00000059583	rcc1l	rcc1l	ENSCCRG00000044998	1	ortholog_one2many
ENSDARG00000038566	gnptg	gnptg	ENSCCRG00000056331	1	ortholog_one2many
ENSDARG00000038566	gnptg	gnptg	ENSCCRG00000007081	1	ortholog_one2many
ENSDARG00000028715	mindy3	mindy3	ENSCCRG00000068466	1	ortholog_one2many
ENSDARG00000028715	mindy3	mindy3	ENSCCRG00000082793	1	ortholog_one2many
ENSDARG00000070083	atp5f1b	atp5f1b	ENSCCRG00000005211	1	ortholog_one2many
ENSDARG00000070083	atp5f1b	atp5f1b	ENSCCRG00000082208	1	ortholog_one2many
ENSDARG00000043559	gle1	gle1	ENSCCRG00000013719	1	ortholog_one2many
ENSDARG00000043559	gle1	gle1	ENSCCRG00000013852	1	ortholog_one2many
ENSDARG00000008568	slc25a24	slc25a24	ENSCCRG00000047317	1	ortholog_one2many
ENSDARG00000008568	slc25a24	slc25a24	ENSCCRG00000062518	1	ortholog_one2many
ENSDARG00000027734	srsf5b	srsf5b	ENSCCRG00000069168	1	ortholog_one2many
ENSDARG00000027734	srsf5b	srsf5b	ENSCCRG00000024911	1	ortholog_one2many
ENSDARG00000038731	slc25a36a	slc25a36a	ENSCCRG00000053985	1	ortholog_one2many
ENSDARG00000038731	slc25a36a	slc25a36a	ENSCCRG00000060891	1	ortholog_one2many
ENSDARG00000017261	gdpd1	gdpd1	ENSCCRG00000006979	1	ortholog_one2many
ENSDARG00000017261	gdpd1	gdpd1	ENSCCRG00000055190	1	ortholog_one2many
ENSDARG00000052462	pisd	pisd	ENSCCRG00000004032	1	ortholog_one2many
ENSDARG00000052462	pisd	pisd	ENSCCRG00000031447	1	ortholog_one2many
ENSDARG00000037042	ddhd1b	ddhd1b	ENSCCRG00000006761	1	ortholog_one2many
ENSDARG00000037042	ddhd1b	ddhd1b	ENSCCRG00000047304	1	ortholog_one2many
ENSDARG00000098639	pycr1b	pycr1b	ENSCCRG00000054963	1	ortholog_one2many
ENSDARG00000098639	pycr1b	pycr1b	ENSCCRG00000075302	1	ortholog_one2many
ENSDARG00000070360	inka1a	inka1a	ENSCCRG00000017906	1	ortholog_one2many
ENSDARG00000070360	inka1a	inka1a	ENSCCRG00000058363	1	ortholog_one2many
ENSDARG00000002084	lamb2	lamb2	ENSCCRG00000028239	1	ortholog_one2many
ENSDARG00000002084	lamb2	lamb2	ENSCCRG00000028242	1	ortholog_one2many
ENSDARG00000056152	fam3c	fam3c	ENSCCRG00000068515	1	ortholog_one2many
ENSDARG00000056152	fam3c	fam3c	ENSCCRG00000077550	1	ortholog_one2many
ENSDARG00000029019	epb41b	epb41b	ENSCCRG00000002741	1	ortholog_one2many
ENSDARG00000029019	epb41b	epb41b	ENSCCRG00000032551	1	ortholog_one2many
ENSDARG00000004634	osbp	osbp	ENSCCRG00000050746	1	ortholog_one2many
ENSDARG00000004634	osbp	osbp	ENSCCRG00000043790	1	ortholog_one2many
ENSDARG00000057854	sap18	sap18	ENSCCRG00000028120	1	ortholog_one2many
ENSDARG00000057854	sap18	sap18	ENSCCRG00000025976	1	ortholog_one2many
ENSDARG00000024642	pip5k1ab	pip5k1ab	ENSCCRG00000034298	1	ortholog_one2many
ENSDARG00000024642	pip5k1ab	pip5k1ab	ENSCCRG00000009579	1	ortholog_one2many
ENSDARG00000000442	slc39a13	slc39a13	ENSCCRG00000016709	1	ortholog_one2many
ENSDARG00000000442	slc39a13	slc39a13	ENSCCRG00000082859	1	ortholog_one2many
ENSDARG00000094965	nfil3-5	nfil3-5	ENSCCRG00000053016	1	ortholog_one2many
ENSDARG00000094965	nfil3-5	nfil3-5	ENSCCRG00000062592	1	ortholog_one2many
ENSDARG00000035872	hsd17b12b	hsd17b12b	ENSCCRG00000029737	1	ortholog_one2many
ENSDARG00000035872	hsd17b12b	hsd17b12b	ENSCCRG00000000780	1	ortholog_one2many
ENSDARG00000018174	gnai2a	gnai2a	ENSCCRG00000050816	1	ortholog_one2many
ENSDARG00000018174	gnai2a	gnai2a	ENSCCRG00000061973	1	ortholog_one2many
ENSDARG00000062237	nfs1	nfs1	ENSCCRG00000064687	1	ortholog_one2many
ENSDARG00000062237	nfs1	nfs1	ENSCCRG00000069924	1	ortholog_one2many
ENSDARG00000103996	spdl1	spdl1	ENSCCRG00000026244	1	ortholog_one2many
ENSDARG00000103996	spdl1	spdl1	ENSCCRG00000037245	1	ortholog_one2many
ENSDARG00000103996	spdl1	spdl1	ENSCCRG00000056503	1	ortholog_one2many
ENSDARG00000002077	mnat1	mnat1	ENSCCRG00000076890	1	ortholog_one2many
ENSDARG00000002077	mnat1	mnat1	ENSCCRG00000044337	1	ortholog_one2many
ENSDARG00000023237	syne3	syne3	ENSCCRG00000040613	1	ortholog_one2many
ENSDARG00000023237	syne3	syne3	ENSCCRG00000034549	1	ortholog_one2many
ENSDARG00000056184	dvl2	dvl2	ENSCCRG00000031042	1	ortholog_one2many
ENSDARG00000056184	dvl2	dvl2	ENSCCRG00000021583	1	ortholog_one2many
ENSDARG00000052402	dnmt3ba	dnmt3ba	ENSCCRG00000008779	1	ortholog_one2many
ENSDARG00000052402	dnmt3ba	dnmt3ba	ENSCCRG00000041848	1	ortholog_one2many
ENSDARG00000035175	schip1	schip1	ENSCCRG00000012791	1	ortholog_one2many
ENSDARG00000035175	schip1	schip1	ENSCCRG00000012776	1	ortholog_one2many
ENSDARG00000030641	letmd1	letmd1	ENSCCRG00000023032	1	ortholog_one2many
ENSDARG00000030641	letmd1	letmd1	ENSCCRG00000055988	1	ortholog_one2many
ENSDARG00000012927	tcea2	tcea2	ENSCCRG00000017822	1	ortholog_one2many
ENSDARG00000012927	tcea2	tcea2	ENSCCRG00000051748	1	ortholog_one2many
ENSDARG00000027611	cavin2a	cavin2a	ENSCCRG00000006447	1	ortholog_one2many
ENSDARG00000027611	cavin2a	cavin2a	ENSCCRG00000078445	1	ortholog_one2many
ENSDARG00000100072	mgrn1a	mgrn1a	ENSCCRG00000017601	1	ortholog_one2many
ENSDARG00000100072	mgrn1a	mgrn1a	ENSCCRG00000047493	1	ortholog_one2many
ENSDARG00000014674	acsl3b	acsl3b	ENSCCRG00000024262	1	ortholog_one2many
ENSDARG00000014674	acsl3b	acsl3b	ENSCCRG00000074544	1	ortholog_one2many
ENSDARG00000033498	rorb	rorb	ENSCCRG00000030350	1	ortholog_one2many
ENSDARG00000033498	rorb	rorb	ENSCCRG00000018080	1	ortholog_one2many
ENSDARG00000052170	uap1	uap1	ENSCCRG00000002084	1	ortholog_one2many
ENSDARG00000052170	uap1	uap1	ENSCCRG00000005491	1	ortholog_one2many
ENSDARG00000099368	slc25a42	slc25a42	ENSCCRG00000080212	1	ortholog_one2many
ENSDARG00000099368	slc25a42	slc25a42	ENSCCRG00000082753	1	ortholog_one2many
ENSDARG00000104082	trps1	trps1	ENSCCRG00000047454	1	ortholog_one2many
ENSDARG00000104082	trps1	trps1	ENSCCRG00000070606	1	ortholog_one2many
ENSDARG00000034668	celf3a	celf3a	ENSCCRG00000024042	1	ortholog_one2many
ENSDARG00000034668	celf3a	celf3a	ENSCCRG00000076770	1	ortholog_one2many
ENSDARG00000061004	cox11	cox11	ENSCCRG00000011523	1	ortholog_one2many
ENSDARG00000061004	cox11	cox11	ENSCCRG00000064286	1	ortholog_one2many
ENSDARG00000057562	polr3c	polr3c	ENSCCRG00000043910	1	ortholog_one2many
ENSDARG00000057562	polr3c	polr3c	ENSCCRG00000001195	1	ortholog_one2many
ENSDARG00000068587	rabggtb	rabggtb	ENSCCRG00000001200	1	ortholog_one2many
ENSDARG00000068587	rabggtb	rabggtb	ENSCCRG00000018033	1	ortholog_one2many
ENSDARG00000056346	acap1	acap1	ENSCCRG00000055599	1	ortholog_one2many
ENSDARG00000056346	acap1	acap1	ENSCCRG00000067284	1	ortholog_one2many
ENSDARG00000023578	lpp	lpp	ENSCCRG00000058129	1	ortholog_one2many
ENSDARG00000023578	lpp	lpp	ENSCCRG00000003617	1	ortholog_one2many
ENSDARG00000061551	rap1gap2a	rap1gap2a	ENSCCRG00000023073	1	ortholog_one2many
ENSDARG00000061551	rap1gap2a	rap1gap2a	ENSCCRG00000023450	1	ortholog_one2many
ENSDARG00000020777	cep85l	cep85l	ENSCCRG00000009689	1	ortholog_one2many
ENSDARG00000020777	cep85l	cep85l	ENSCCRG00000037502	1	ortholog_one2many
ENSDARG00000006019	tktb	tktb	ENSCCRG00000058506	1	ortholog_one2many
ENSDARG00000006019	tktb	tktb	ENSCCRG00000054618	1	ortholog_one2many
ENSDARG00000043493	cltca	cltca	ENSCCRG00000066395	1	ortholog_one2many
ENSDARG00000043493	cltca	cltca	ENSCCRG00000065499	1	ortholog_one2many
ENSDARG00000103032	rap2b	rap2b	ENSCCRG00000055637	1	ortholog_one2many
ENSDARG00000103032	rap2b	rap2b	ENSCCRG00000082157	1	ortholog_one2many
ENSDARG00000068641	taf10	taf10	ENSCCRG00000017003	1	ortholog_one2many
ENSDARG00000068641	taf10	taf10	ENSCCRG00000008696	1	ortholog_one2many
ENSDARG00000003693	hars	hars	ENSCCRG00000005913	1	ortholog_one2many
ENSDARG00000003693	hars	hars	ENSCCRG00000057390	1	ortholog_one2many
ENSDARG00000061357	chst6	chst6	ENSCCRG00000055051	1	ortholog_one2many
ENSDARG00000061357	chst6	chst6	ENSCCRG00000057636	1	ortholog_one2many
ENSDARG00000074686	oga	oga	ENSCCRG00000049768	1	ortholog_one2many
ENSDARG00000074686	oga	oga	ENSCCRG00000071785	1	ortholog_one2many
ENSDARG00000063385	cenpe	cenpe	ENSCCRG00000022008	1	ortholog_one2many
ENSDARG00000063385	cenpe	cenpe	ENSCCRG00000081119	1	ortholog_one2many
ENSDARG00000079388	agrn	agrn	ENSCCRG00000048293	1	ortholog_one2many
ENSDARG00000079388	agrn	agrn	ENSCCRG00000043340	1	ortholog_one2many
ENSDARG00000020890	tmod4	tmod4	ENSCCRG00000026478	1	ortholog_one2many
ENSDARG00000020890	tmod4	tmod4	ENSCCRG00000082416	1	ortholog_one2many
ENSDARG00000026655	tspo	tspo	ENSCCRG00000057456	1	ortholog_one2many
ENSDARG00000026655	tspo	tspo	ENSCCRG00000053772	1	ortholog_one2many
ENSDARG00000031929	stard14	stard14	ENSCCRG00000047613	1	ortholog_one2many
ENSDARG00000031929	stard14	stard14	ENSCCRG00000008018	1	ortholog_one2many
ENSDARG00000038672	tcf7	tcf7	ENSCCRG00000077815	1	ortholog_one2many
ENSDARG00000038672	tcf7	tcf7	ENSCCRG00000077972	1	ortholog_one2many
ENSDARG00000052728	sltm	sltm	ENSCCRG00000058133	1	ortholog_one2many
ENSDARG00000052728	sltm	sltm	ENSCCRG00000010698	1	ortholog_one2many
ENSDARG00000061752	ripor2	ripor2	ENSCCRG00000072099	1	ortholog_one2many
ENSDARG00000061752	ripor2	ripor2	ENSCCRG00000072883	1	ortholog_one2many
ENSDARG00000013528	mcm9	mcm9	ENSCCRG00000019118	1	ortholog_one2many
ENSDARG00000013528	mcm9	mcm9	ENSCCRG00000046619	1	ortholog_one2many
ENSDARG00000044980	kpna6	kpna6	ENSCCRG00000042819	1	ortholog_one2many
ENSDARG00000044980	kpna6	kpna6	ENSCCRG00000003381	1	ortholog_one2many
ENSDARG00000039843	znf800b	znf800b	ENSCCRG00000068618	1	ortholog_one2many
ENSDARG00000039843	znf800b	znf800b	ENSCCRG00000002416	1	ortholog_one2many
ENSDARG00000032617	fgfrl1a	fgfrl1a	ENSCCRG00000057893	1	ortholog_one2many
ENSDARG00000032617	fgfrl1a	fgfrl1a	ENSCCRG00000077649	1	ortholog_one2many
ENSDARG00000052856	khdrbs1a	khdrbs1a	ENSCCRG00000053702	1	ortholog_one2many
ENSDARG00000052856	khdrbs1a	khdrbs1a	ENSCCRG00000007262	1	ortholog_one2many
ENSDARG00000003193	rassf7b	rassf7b	ENSCCRG00000033471	1	ortholog_one2many
ENSDARG00000003193	rassf7b	rassf7b	ENSCCRG00000011193	1	ortholog_one2many
ENSDARG00000102452	eif3ha	eif3ha	ENSCCRG00000029880	1	ortholog_one2many
ENSDARG00000102452	eif3ha	eif3ha	ENSCCRG00000023810	1	ortholog_one2many
ENSDARG00000022978	tmpob	tmpob	ENSCCRG00000005121	1	ortholog_one2many
ENSDARG00000022978	tmpob	tmpob	ENSCCRG00000081105	1	ortholog_one2many
ENSDARG00000037679	mpc2a	mpc2a	ENSCCRG00000042768	1	ortholog_one2many
ENSDARG00000037679	mpc2a	mpc2a	ENSCCRG00000069732	1	ortholog_one2many
ENSDARG00000034056	csnk1g2b	csnk1g2b	ENSCCRG00000059560	1	ortholog_one2many
ENSDARG00000034056	csnk1g2b	csnk1g2b	ENSCCRG00000003659	1	ortholog_one2many
ENSDARG00000074677	frem3	frem3	ENSCCRG00000082222	1	ortholog_one2many
ENSDARG00000074677	frem3	frem3	ENSCCRG00000028893	1	ortholog_one2many
ENSDARG00000051814	PTPRZ1	PTPRZ1	ENSCCRG00000013992	1	ortholog_one2many
ENSDARG00000051814	PTPRZ1	PTPRZ1	ENSCCRG00000048958	1	ortholog_one2many
ENSDARG00000059391	gyg1b	gyg1b	ENSCCRG00000015573	1	ortholog_one2many
ENSDARG00000059391	gyg1b	gyg1b	ENSCCRG00000015526	1	ortholog_one2many
ENSDARG00000058746	ubap1	ubap1	ENSCCRG00000003304	1	ortholog_one2many
ENSDARG00000058746	ubap1	ubap1	ENSCCRG00000011894	1	ortholog_one2many
ENSDARG00000076227	ror2	ror2	ENSCCRG00000058752	1	ortholog_one2many
ENSDARG00000076227	ROR2	ror2	ENSCCRG00000060844	0	ortholog_one2many
ENSDARG00000030514	acsl1a	acsl1a	ENSCCRG00000026246	1	ortholog_one2many
ENSDARG00000030514	acsl1a	acsl1a	ENSCCRG00000082134	1	ortholog_one2many
ENSDARG00000005980	sfswap	sfswap	ENSCCRG00000009541	1	ortholog_one2many
ENSDARG00000005980	sfswap	sfswap	ENSCCRG00000039373	1	ortholog_one2many
ENSDARG00000009534	wls	wls	ENSCCRG00000062775	1	ortholog_one2many
ENSDARG00000009534	wls	wls	ENSCCRG00000020252	1	ortholog_one2many
ENSDARG00000010078	nup133	nup133	ENSCCRG00000077497	1	ortholog_one2many
ENSDARG00000010078	nup133	nup133	ENSCCRG00000057119	1	ortholog_one2many
ENSDARG00000074064	rem2	rem2	ENSCCRG00000006109	1	ortholog_one2many
ENSDARG00000074064	rem2	rem2	ENSCCRG00000000217	1	ortholog_one2many
ENSDARG00000012827	mettl3	mettl3	ENSCCRG00000016154	1	ortholog_one2many
ENSDARG00000012827	mettl3	mettl3	ENSCCRG00000003090	1	ortholog_one2many
ENSDARG00000036135	bbox1	bbox1	ENSCCRG00000019296	1	ortholog_one2many
ENSDARG00000036135	bbox1	bbox1	ENSCCRG00000051928	1	ortholog_one2many
ENSDARG00000080006	tmem41b	tmem41b	ENSCCRG00000053584	1	ortholog_one2many
ENSDARG00000080006	tmem41b	tmem41b	ENSCCRG00000071144	1	ortholog_one2many
ENSDARG00000001873	phgdh	phgdh	ENSCCRG00000072643	1	ortholog_one2many
ENSDARG00000001873	phgdh	phgdh	ENSCCRG00000058159	1	ortholog_one2many
ENSDARG00000053625	anxa2b	anxa2b	ENSCCRG00000052764	1	ortholog_one2many
ENSDARG00000053625	anxa2b	anxa2b	ENSCCRG00000070959	1	ortholog_one2many
ENSDARG00000056270	atpaf2	atpaf2	ENSCCRG00000012945	1	ortholog_one2many
ENSDARG00000056270	atpaf2	atpaf2	ENSCCRG00000014390	1	ortholog_one2many
ENSDARG00000044597	ncbp3	ncbp3	ENSCCRG00000057862	1	ortholog_one2many
ENSDARG00000044597	ncbp3	ncbp3	ENSCCRG00000024916	1	ortholog_one2many
ENSDARG00000031198	hmg20a	hmg20a	ENSCCRG00000045197	1	ortholog_one2many
ENSDARG00000031198	hmg20a	hmg20a	ENSCCRG00000055999	1	ortholog_one2many
ENSDARG00000061242	tuft1a	tuft1a	ENSCCRG00000003362	1	ortholog_one2many
ENSDARG00000061242	tuft1a	tuft1a	ENSCCRG00000069266	1	ortholog_one2many
ENSDARG00000087327	cbx8a	cbx8a	ENSCCRG00000070578	1	ortholog_one2many
ENSDARG00000087327	cbx8a	cbx8a	ENSCCRG00000073016	1	ortholog_one2many
ENSDARG00000103404	uchl5	uchl5	ENSCCRG00000007867	1	ortholog_one2many
ENSDARG00000103404	uchl5	uchl5	ENSCCRG00000052324	1	ortholog_one2many
ENSDARG00000031048	gspt1	gspt1	ENSCCRG00000017326	1	ortholog_one2many
ENSDARG00000031048	gspt1	gspt1	ENSCCRG00000017371	1	ortholog_one2many
ENSDARG00000019726	celsr2	celsr2	ENSCCRG00000029708	1	ortholog_one2many
ENSDARG00000019726	celsr2	celsr2	ENSCCRG00000073253	1	ortholog_one2many
ENSDARG00000045132	vdac1	vdac1	ENSCCRG00000010598	1	ortholog_one2many
ENSDARG00000045132	vdac1	vdac1	ENSCCRG00000024251	1	ortholog_one2many
ENSDARG00000013931	eif3m	eif3m	ENSCCRG00000032797	1	ortholog_one2many
ENSDARG00000013931	eif3m	eif3m	ENSCCRG00000069231	1	ortholog_one2many
ENSDARG00000014083	wdr82	wdr82	ENSCCRG00000064412	1	ortholog_one2many
ENSDARG00000014083	wdr82	wdr82	ENSCCRG00000057982	1	ortholog_one2many
ENSDARG00000005374	tubgcp4	tubgcp4	ENSCCRG00000048638	1	ortholog_one2many
ENSDARG00000005374	tubgcp4	tubgcp4	ENSCCRG00000044230	1	ortholog_one2many
ENSDARG00000055900	zswim5	zswim5	ENSCCRG00000058029	1	ortholog_one2many
ENSDARG00000055900	zswim5	zswim5	ENSCCRG00000015138	1	ortholog_one2many
ENSDARG00000005652	man1a1	man1a1	ENSCCRG00000071783	1	ortholog_one2many
ENSDARG00000005652	man1a1	man1a1	ENSCCRG00000046692	1	ortholog_one2many
ENSDARG00000055477	pelo	pelo	ENSCCRG00000031404	1	ortholog_one2many
ENSDARG00000055477		pelo	ENSCCRG00000032553	0	ortholog_one2many
ENSDARG00000027200	gabarapl2	gabarapl2	ENSCCRG00000072381	1	ortholog_one2many
ENSDARG00000027200	gabarapl2	gabarapl2	ENSCCRG00000035967	1	ortholog_one2many
ENSDARG00000005842	cd9a	cd9a	ENSCCRG00000057857	1	ortholog_one2many
ENSDARG00000005842	cd9a	cd9a	ENSCCRG00000008600	1	ortholog_one2many
ENSDARG00000024829	tnn	tnn	ENSCCRG00000050271	1	ortholog_one2many
ENSDARG00000024829	tnn	tnn	ENSCCRG00000028728	1	ortholog_one2many
ENSDARG00000102245	tk1	tk1	ENSCCRG00000036374	1	ortholog_one2many
ENSDARG00000102245	tk1	tk1	ENSCCRG00000047295	1	ortholog_one2many
ENSDARG00000060992	rpusd2	rpusd2	ENSCCRG00000032850	1	ortholog_one2many
ENSDARG00000060992	rpusd2	rpusd2	ENSCCRG00000071677	1	ortholog_one2many
ENSDARG00000035549	uprt	uprt	ENSCCRG00000072923	1	ortholog_one2many
ENSDARG00000035549	uprt	uprt	ENSCCRG00000027414	1	ortholog_one2many
ENSDARG00000053878	inpp5l	inpp5l	ENSCCRG00000043224	1	ortholog_one2many
ENSDARG00000053878	inpp5l	inpp5l	ENSCCRG00000036802	1	ortholog_one2many
ENSDARG00000007181	nadk2	nadk2	ENSCCRG00000011371	1	ortholog_one2many
ENSDARG00000007181	nadk2	nadk2	ENSCCRG00000050625	1	ortholog_one2many
ENSDARG00000013457	mtrex	mtrex	ENSCCRG00000062739	1	ortholog_one2many
